frame_id,track_id,x,y,w,h,conf,class_id
136,36,541.23,58.56,38.87,55.15,1,1
136,37,367.92,257.39,48.97,42.71,1,1
136,38,436.11,375.55,48.63,37.34,1,1
136,39,335.76,214.40,57.67,53.96,1,1
136,41,287.50,561.70,58.57,59.49,1,1
136,42,408.70,346.58,42.83,34.75,1,1
136,43,372.58,602.80,53.06,52.64,1,1
136,44,233.91,572.27,60.45,53.99,1,1
136,45,339.77,30.65,40.09,42.03,1,1
137,6,887.35,404.82,43.58,41.65,1,0
137,18,1067.62,328.12,50.16,44.66,1,1
137,19,487.55,329.68,51.03,50.12,1,1
137,21,1007.04,323.13,62.01,48.01,1,1
137,22,1006.51,639.60,60.55,49.02,1,1
137,25,965.99,594.13,56.70,53.87,1,1
137,28,910.11,238.39,51.70,39.34,1,1
137,30,872.70,203.63,55.40,49.73,1,1
137,31,898.95,429.91,59.90,52.77,1,1
137,34,519.80,49.53,52.83,58.32,1,1
137,35,1013.86,196.13,55.91,44.87,1,1
137,36,564.24,60.37,34.78,53.80,1,1
137,37,384.39,258.04,49.52,42.63,1,1
137,38,457.19,375.66,48.84,38.14,1,1
137,39,356.23,215.36,58.18,52.66,1,1
137,41,309.44,562.22,56.24,59.13,1,1
137,42,432.07,346.69,39.80,34.73,1,1
137,43,394.51,602.71,52.24,52.66,1,1
137,44,257.05,572.58,58.56,53.37,1,1
137,45,358.98,31.33,40.64,42.19,1,1
138,6,906.37,404.99,43.92,41.87,1,0
138,18,1087.67,329.47,50.73,44.75,1,1
138,19,508.18,329.24,52.20,50.05,1,1
138,21,1025.99,324.49,62.48,46.38,1,1
138,22,1026.51,640.42,60.96,49.28,1,1
138,25,984.60,595.47,58.31,53.27,1,1
138,28,930.61,238.41,51.49,38.90,1,1
138,30,894.59,204.97,54.02,49.72,1,1
138,31,918.80,429.78,62.34,51.38,1,1
138,34,544.04,50.16,51.85,58.00,1,1
138,35,1030.51,196.63,58.28,45.76,1,1
138,36,586.70,62.31,37.22,51.50,1,1
138,37,402.90,257.16,49.55,43.40,1,1
138,38,479.13,375.64,49.15,37.35,1,1
138,39,377.36,216.55,56.13,51.04,1,1
138,41,329.05,562.88,54.94,58.06,1,1
138,42,452.35,346.20,41.12,36.32,1,1
138,43,416.08,602.58,51.78,52.44,1,1
138,44,278.92,571.73,58.39,53.47,1,1
138,45,379.18,32.54,42.28,44.67,1,1
139,6,925.15,405.44,43.94,43.28,1,0
139,18,1105.84,329.12,51.75,44.31,1,1
139,19,524.53,328.87,54.28,50.74,1,1
139,21,1043.13,324.77,63.62,46.62,1,1
139,22,1044.36,640.42,61.74,48.32,1,1
139,25,1002.40,594.83,57.49,52.58,1,1
139,28,947.45,236.82,53.83,41.16,1,1
139,30,911.88,204.75,56.34,49.66,1,1
139,31,937.82,429.82,63.51,52.20,1,1
139,34,566.03,50.14,51.37,58.61,1,1
139,35,1048.85,196.59,56.98,44.87,1,1
139,36,607.10,63.23,35.31,49.70,1,1
139,37,420.44,259.46,47.24,41.83,1,1
139,38,498.42,375.80,47.62,37.08,1,1
139,39,401.38,223.18,49.19,44.21,1,1
139,41,349.98,563.16,54.14,57.86,1,1
139,42,474.14,346.03,38.86,36.74,1,1
139,43,436.52,603.59,50.97,50.96,1,1
139,44,300.54,572.78,57.28,52.86,1,1
139,45,397.19,31.94,40.38,48.11,1,1
139,46,0.20,442.21,44.34,34.67,1,1
140,6,941.74,406.86,44.41,41.56,1,0
140,18,1122.89,330.17,52.11,44.45,1,1
140,19,542.11,329.97,55.55,50.94,1,1
140,21,1060.43,325.75,63.37,48.59,1,1
140,22,1062.33,640.50,62.61,48.34,1,1
140,25,1019.39,593.99,57.01,53.53,1,1
140,28,963.93,240.43,54.50,38.55,1,1
140,30,929.53,205.76,56.07,49.46,1,1
140,31,955.99,431.27,62.96,50.31,1,1
140,34,586.03,52.29,51.16,58.35,1,1
140,35,1062.45,196.75,59.74,46.25,1,1
140,36,627.35,62.76,32.62,51.62,1,1
140,37,439.82,264.89,45.97,38.25,1,1
140,38,518.54,376.65,47.49,37.23,1,1
140,41,369.19,563.10,52.37,57.44,1,1
140,42,494.21,348.36,37.81,35.41,1,1
140,43,457.07,601.76,50.16,52.67,1,1
140,44,321.24,572.52,56.23,53.24,1,1
140,45,413.71,34.86,40.71,47.33,1,1
140,47,0.00,405.61,41.76,40.95,1,1
141,6,956.88,405.11,50.18,41.67,1,0
141,18,1139.36,329.51,54.05,44.35,1,1
141,19,562.79,329.89,53.27,49.56,1,1
141,21,1076.57,324.98,65.09,49.05,1,1
141,22,1079.66,637.73,63.02,48.18,1,1
141,25,1035.35,592.40,56.54,53.01,1,1
141,28,982.23,239.51,54.74,39.07,1,1
141,30,946.50,205.82,57.17,48.96,1,1
141,31,974.33,429.73,64.75,50.49,1,1
141,34,606.17,51.43,50.64,59.32,1,1
141,35,1080.15,197.03,59.11,44.76,1,1
141,36,644.54,61.98,34.87,52.45,1,1
141,37,455.85,261.96,45.80,39.26,1,1
141,38,536.69,375.45,47.35,37.15,1,1
141,41,386.68,561.94,52.84,56.89,1,1
141,42,510.43,346.91,39.29,35.57,1,1
141,43,475.61,600.57,50.45,51.99,1,1
141,44,341.04,570.32,54.85,53.53,1,1
142,6,974.33,403.70,50.50,41.67,1,0
142,18,1156.56,328.12,53.87,44.73,1,1
142,19,581.93,329.31,51.98,49.55,1,1
142,21,1092.85,323.11,66.21,48.39,1,1
142,22,1095.95,636.28,64.13,48.42,1,1
142,25,1051.74,591.47,57.69,53.01,1,1
142,28,1001.33,238.13,53.82,37.98,1,1
142,30,962.69,203.91,59.15,49.27,1,1
142,31,991.89,428.87,66.00,50.89,1,1
142,34,626.36,49.27,50.16,59.47,1,1
142,35,1094.98,195.05,60.91,45.75,1,1
142,36,662.93,60.78,35.60,51.55,1,1
142,37,476.42,259.69,41.26,39.51,1,1
142,38,555.31,374.63,46.61,36.43,1,1
142,39,464.73,228.02,37.22,36.49,1,1
142,41,405.07,561.34,52.29,56.81,1,1
142,42,531.51,345.25,35.63,35.44,1,1
142,43,494.48,600.50,49.75,51.07,1,1
142,44,360.91,569.74,55.24,53.47,1,1
143,6,990.48,404.56,49.62,41.39,1,0
143,18,1172.04,328.30,55.63,44.50,1,1
143,19,598.00,330.00,53.25,49.56,1,1
143,21,1109.19,323.93,66.17,49.00,1,1
143,22,1113.64,637.85,65.35,48.03,1,1
143,25,1068.22,592.41,59.17,53.93,1,1
143,28,1014.78,238.49,55.97,39.03,1,1
143,30,977.97,205.20,60.39,48.69,1,1
143,31,1008.86,428.85,67.17,51.65,1,1
143,34,645.31,50.09,49.23,59.61,1,1
143,35,1107.25,196.23,63.61,45.85,1,1
143,36,682.93,62.05,32.90,50.15,1,1
143,37,497.91,260.53,35.52,40.38,1,1
143,38,574.83,374.89,45.97,37.76,1,1
143,41,424.04,562.84,51.07,57.27,1,1
143,42,549.84,346.76,36.36,35.84,1,1
143,43,513.59,602.55,48.67,50.96,1,1
143,44,381.17,572.52,54.52,52.43,1,1
144,6,1006.83,405.95,49.26,41.31,1,0
144,18,1189.35,330.35,54.08,44.22,1,1
144,19,616.40,332.78,53.85,48.48,1,1
144,21,1124.59,325.67,67.58,50.55,1,1
144,22,1130.68,638.33,67.19,48.58,1,1
144,25,1084.79,592.25,60.90,54.76,1,1
144,28,1029.55,241.03,58.59,37.64,1,1
144,30,997.25,207.06,58.43,48.48,1,1
144,31,1027.94,430.34,67.45,50.58,1,1
144,34,664.27,55.40,50.66,58.25,1,1
144,35,1121.77,197.89,62.99,46.08,1,1
144,37,520.76,260.78,30.28,42.94,1,1
144,38,592.99,376.85,46.55,36.52,1,1
144,41,442.82,563.54,50.64,56.80,1,1
144,42,566.75,349.40,38.59,35.37,1,1
144,43,533.56,602.44,48.28,51.43,1,1
144,44,402.73,572.35,52.89,52.71,1,1
144,46,81.75,444.85,52.19,32.97,1,1
145,6,1023.75,404.57,54.29,41.18,1,0
145,18,1206.43,329.45,56.53,43.72,1,1
145,19,636.79,330.82,52.38,48.62,1,1
145,21,1141.43,324.68,69.17,48.32,1,1
145,22,1149.56,636.79,66.86,49.01,1,1
145,25,1102.82,592.07,57.05,53.25,1,1
145,28,1049.38,240.94,58.06,37.28,1,1
145,30,1015.58,206.69,59.81,48.63,1,1
145,31,1046.36,429.50,68.85,50.40,1,1
145,34,685.46,55.59,50.08,57.20,1,1
145,35,1137.95,196.83,65.33,46.70,1,1
145,38,612.16,375.32,46.99,36.87,1,1
145,41,462.45,563.14,49.55,55.88,1,1
145,42,588.19,347.07,37.02,35.14,1,1
145,43,554.17,601.74,47.69,50.86,1,1
145,44,423.88,571.56,51.69,52.58,1,1
145,46,102.30,445.62,50.72,30.61,1,1
145,47,86.47,405.42,50.31,40.54,1,1
146,6,1040.28,405.58,55.61,40.69,1,0
146,18,1224.42,329.94,55.19,44.00,1,1
146,19,655.82,331.83,51.98,49.29,1,1
146,21,1158.52,324.95,69.98,50.49,1,1
146,22,1168.60,638.48,68.35,49.28,1,1
146,25,1120.07,592.90,58.19,53.59,1,1
146,28,1068.45,239.46,58.50,38.90,1,1
146,30,1031.57,205.98,62.93,49.17,1,1
146,31,1064.75,430.22,70.98,49.78,1,1
146,34,706.79,54.35,49.59,58.51,1,1
146,35,1155.26,198.64,65.38,43.88,1,1
146,38,631.68,376.80,46.39,37.12,1,1
146,41,481.46,563.66,49.98,56.36,1,1
146,42,607.33,348.99,37.14,35.06,1,1
146,43,574.10,602.79,47.81,51.35,1,1
146,44,444.49,571.86,51.76,53.24,1,1
146,46,125.09,446.08,48.48,31.51,1,1
146,47,107.12,405.22,49.70,41.57,1,1
147,6,1058.18,406.94,55.79,40.92,1,0
147,18,1241.63,331.03,38.37,43.57,1,1
147,19,675.45,332.65,52.38,48.94,1,1
147,21,1176.65,325.84,69.89,48.91,1,1
147,22,1186.06,637.31,69.91,50.49,1,1
147,25,1136.61,593.19,56.79,53.13,1,1
147,28,1085.89,242.35,57.84,37.78,1,1
147,30,1048.24,207.32,64.99,48.85,1,1
147,31,1083.32,430.99,72.58,50.91,1,1
147,34,727.00,55.44,50.22,59.14,1,1
147,35,1167.71,198.93,69.92,45.38,1,1
147,38,652.22,377.38,45.59,36.96,1,1
147,41,501.73,563.57,47.85,55.30,1,1
147,42,626.65,348.73,38.22,36.86,1,1
147,43,593.78,602.18,47.27,51.07,1,1
147,44,464.74,571.70,51.54,52.22,1,1
147,46,144.30,446.45,48.92,31.66,1,1
147,47,128.43,406.51,47.48,40.71,1,1
148,6,1074.64,404.82,57.81,41.43,1,0
148,19,689.58,331.27,57.16,48.61,1,1
148,21,1189.03,324.96,76.25,49.92,1,1
148,22,1202.93,635.25,69.91,50.12,1,1
148,25,1152.74,590.63,64.87,53.57,1,1
148,28,1101.40,240.01,62.10,38.18,1,1
148,30,1068.05,205.66,64.52,48.50,1,1
148,31,1102.35,429.63,72.31,50.50,1,1
148,34,746.80,52.66,53.14,62.27,1,1
148,35,1185.63,198.03,68.85,44.47,1,1
148,37,571.28,264.69,42.32,36.74,1,1
148,38,671.18,375.61,45.24,37.12,1,1
148,41,520.69,561.65,46.09,55.10,1,1
148,42,646.62,345.99,38.08,37.39,1,1
148,43,613.42,599.98,47.08,51.52,1,1
148,44,484.44,569.90,51.79,52.31,1,1
148,46,160.77,443.53,50.00,33.09,1,1
148,47,147.17,405.46,47.05,40.00,1,1
149,6,1090.99,403.65,59.53,41.64,1,0
149,19,710.58,331.02,54.85,48.40,1,1
149,21,1204.77,323.25,75.01,49.85,1,1
149,22,1221.18,637.47,58.67,48.81,1,1
149,25,1168.62,590.92,65.33,52.66,1,1
149,28,1119.32,238.80,62.62,37.18,1,1
149,30,1085.73,203.46,64.67,50.46,1,1
149,31,1119.62,428.62,73.64,50.81,1,1
149,34,766.98,50.61,56.23,61.84,1,1
149,35,1201.62,197.41,68.18,44.33,1,1
149,37,587.69,262.14,46.56,38.93,1,1
149,38,688.69,374.86,47.05,37.72,1,1
149,39,575.72,222.73,45.17,43.61,1,1
149,41,539.60,562.87,45.97,55.19,1,1
149,42,665.30,346.38,37.84,37.81,1,1
149,43,633.45,600.91,47.41,51.20,1,1
149,44,505.58,570.50,50.91,52.58,1,1
149,46,180.42,444.19,46.60,32.26,1,1
149,47,167.37,405.96,46.82,39.43,1,1
150,6,1107.94,407.07,59.91,41.41,1,0
150,19,731.35,332.50,53.23,49.35,1,1
150,21,1218.68,326.61,61.32,49.26,1,1
150,22,1239.27,642.69,40.21,42.98,1,1
150,25,1186.13,592.74,64.86,53.08,1,1
150,28,1138.13,241.93,60.45,36.75,1,1
150,30,1102.32,206.82,64.91,49.49,1,1
150,31,1137.34,430.28,75.07,50.13,1,1
150,34,785.62,54.07,59.25,61.06,1,1
150,35,1217.52,199.04,62.48,44.03,1,1
150,37,604.15,264.10,46.42,40.00,1,1
150,38,708.29,377.05,46.64,37.99,1,1
150,39,593.78,224.57,48.81,43.28,1,1
150,41,559.26,563.25,45.19,55.77,1,1
150,42,684.73,348.84,38.33,35.99,1,1
150,43,652.88,602.52,48.11,50.93,1,1
150,44,525.92,571.09,51.04,52.78,1,1
150,46,200.36,446.98,45.99,31.94,1,1
150,47,188.01,408.50,44.33,39.61,1,1
151,6,1124.50,407.17,62.69,40.99,1,0
151,19,753.01,334.91,50.82,46.67,1,1
151,21,1239.01,327.34,40.99,52.61,1,1
151,25,1203.51,591.95,61.91,52.78,1,1
151,28,1154.33,242.82,62.38,37.03,1,1
151,30,1119.40,207.81,66.71,49.41,1,1
151,31,1156.65,431.04,76.32,50.29,1,1
151,34,806.89,56.31,61.00,60.45,1,1
151,37,620.38,265.13,47.38,38.76,1,1
151,38,725.89,376.79,49.03,37.65,1,1
151,39,611.87,224.91,51.57,43.96,1,1
151,41,577.83,560.57,45.34,56.11,1,1
151,42,703.54,348.08,39.29,36.44,1,1
151,43,672.72,601.78,47.34,50.18,1,1
151,44,547.97,571.13,48.83,51.19,1,1
151,46,221.36,445.88,44.81,30.77,1,1
151,47,209.40,406.05,44.13,41.28,1,1
151,48,562.78,44.81,37.63,44.02,1,1
152,6,1140.94,405.94,63.37,41.19,1,0
152,19,768.84,333.71,54.06,47.53,1,1
152,25,1221.00,591.66,57.39,51.19,1,1
152,28,1173.36,242.87,62.17,36.99,1,1
152,30,1135.89,207.80,69.92,48.98,1,1
152,31,1175.03,430.45,76.96,50.24,1,1
152,34,826.43,56.16,61.70,60.04,1,1
152,37,636.55,263.05,50.16,40.20,1,1
152,38,746.70,376.27,47.23,37.40,1,1
152,39,628.95,221.72,55.79,46.35,1,1
152,41,596.82,561.85,45.00,54.53,1,1
152,42,720.42,348.47,41.25,35.21,1,1
152,43,692.64,600.70,47.10,50.97,1,1
152,44,568.47,570.38,49.24,51.71,1,1
152,46,240.28,444.50,46.88,31.70,1,1
152,47,229.60,405.16,43.22,40.82,1,1
153,6,1156.74,407.06,63.77,41.08,1,0
153,19,789.26,335.50,52.83,46.29,1,1
153,25,1237.06,591.73,42.74,46.70,1,1
153,28,1188.42,243.97,63.61,37.86,1,1
153,30,1153.05,208.89,69.84,49.69,1,1
153,31,1192.33,431.26,78.91,49.46,1,1
153,34,846.26,58.40,60.39,59.61,1,1
153,37,652.80,264.24,48.28,39.31,1,1
153,38,763.40,377.59,48.83,36.59,1,1
153,39,647.58,223.08,43.94,36.83,1,1
153,41,614.66,563.04,45.25,53.48,1,1
153,42,741.48,349.16,38.94,35.46,1,1
153,43,711.92,600.35,46.85,51.64,1,1
153,44,587.70,571.77,49.12,51.34,1,1
153,46,258.96,445.01,45.57,32.99,1,1
153,47,248.93,406.74,42.55,39.77,1,1
154,6,1174.83,406.34,62.11,42.49,1,0
154,19,808.28,335.55,52.80,45.10,1,1
154,25,1253.09,590.34,26.91,36.96,1,1
154,28,1205.03,241.91,64.02,39.34,1,1
154,30,1169.55,207.26,72.83,50.33,1,1
154,31,1210.93,430.30,69.07,49.78,1,1
154,34,866.65,57.50,60.51,60.75,1,1
154,37,669.96,265.12,49.56,38.19,1,1
154,38,782.97,376.79,49.31,37.01,1,1
154,39,665.85,220.88,45.61,41.08,1,1
154,41,631.65,562.16,46.04,54.01,1,1
154,42,760.07,348.17,39.77,36.08,1,1
154,43,729.76,600.35,48.35,50.34,1,1
154,44,606.95,570.76,49.63,50.50,1,1
154,46,278.08,444.02,43.56,32.65,1,1
154,47,267.98,407.56,41.75,37.63,1,1
155,6,1190.26,404.51,64.00,42.73,1,0
155,19,824.15,331.72,55.48,47.97,1,1
155,28,1219.62,239.55,60.38,37.96,1,1
155,30,1185.31,205.66,75.61,50.05,1,1
155,31,1227.55,428.19,52.45,50.07,1,1
155,34,885.53,52.78,59.65,63.30,1,1
155,37,687.02,262.14,47.99,36.83,1,1
155,38,801.21,374.98,48.63,37.25,1,1
155,39,682.87,220.68,47.11,38.42,1,1
155,41,650.04,561.11,45.78,54.41,1,1
155,42,777.57,345.96,40.52,36.51,1,1
155,43,748.10,598.77,48.96,51.45,1,1
155,44,626.29,571.10,49.49,49.34,1,1
155,46,295.75,441.69,44.58,33.16,1,1
155,47,287.48,405.21,40.46,38.75,1,1
155,48,634.00,43.00,34.70,43.20,1,1
155,49,191.31,35.84,54.91,69.75,1,1
156,6,1205.36,405.42,64.26,44.04,1,0
156,19,841.18,334.90,56.21,45.58,1,1
156,28,1239.27,239.16,40.73,40.55,1,1
156,30,1199.85,206.20,75.74,49.69,1,1
156,31,1245.43,428.14,34.57,47.48,1,1
156,34,903.20,57.20,59.61,60.64,1,1
156,37,699.76,264.65,50.23,33.82,1,1
156,38,819.32,377.15,48.86,36.38,1,1
156,39,698.88,223.07,42.81,40.13,1,1
156,41,665.66,563.26,47.55,54.22,1,1
156,42,797.19,347.95,39.41,36.48,1,1
156,43,766.79,600.32,49.51,52.63,1,1
156,44,644.80,572.09,50.92,51.80,1,1
156,46,315.39,444.23,43.55,33.71,1,1
156,47,306.84,406.42,41.24,40.44,1,1
156,48,650.70,43.60,34.80,43.20,1,1
157,6,1222.22,406.96,57.78,42.17,1,0
157,19,860.52,337.47,55.29,44.28,1,1
157,30,1217.73,206.11,62.27,52.56,1,1
157,34,921.90,58.68,59.35,61.67,1,1
157,37,717.52,266.50,49.12,32.98,1,1
157,38,836.75,377.60,49.82,36.39,1,1
157,39,716.94,225.62,46.37,42.79,1,1
157,41,684.41,563.59,47.47,51.42,1,1
157,42,815.41,348.76,40.06,35.83,1,1
157,43,784.80,600.72,50.99,51.24,1,1
157,44,666.46,572.01,49.36,51.06,1,1
157,46,335.71,444.60,41.87,32.54,1,1
157,47,327.50,405.04,43.90,41.85,1,1
158,6,1238.69,406.77,41.31,41.59,1,0
158,19,877.89,337.29,57.32,44.10,1,1
158,30,1236.40,205.22,43.60,52.82,1,1
158,34,942.83,59.59,58.04,61.11,1,1
158,37,734.80,267.18,48.59,32.33,1,1
158,38,855.21,377.71,51.32,36.03,1,1
158,39,734.31,224.30,46.20,42.42,1,1
158,41,704.69,563.70,46.30,51.18,1,1
158,42,834.00,349.00,41.20,35.39,1,1
158,43,804.60,600.84,51.02,50.80,1,1
158,44,687.00,569.82,49.77,52.81,1,1
158,46,355.98,444.33,41.60,33.55,1,1
158,47,347.94,408.21,41.62,38.60,1,1
159,19,895.99,334.86,59.20,46.68,1,1
159,34,962.62,59.36,59.81,59.78,1,1
159,37,753.80,266.81,47.29,30.83,1,1
159,38,875.89,376.87,49.79,36.87,1,1
159,39,752.95,223.70,44.43,41.76,1,1
159,41,724.06,563.81,45.54,51.67,1,1
159,42,854.68,349.21,40.59,35.62,1,1
159,43,824.61,601.28,51.39,50.54,1,1
159,44,707.56,570.97,49.15,51.89,1,1
159,46,375.82,444.08,40.15,34.24,1,1
159,47,368.35,406.55,41.43,39.91,1,1
159,50,287.19,43.26,54.65,70.85,1,1
160,19,917.85,335.25,58.94,45.98,1,1
160,34,982.34,60.41,61.66,58.94,1,1
160,37,777.78,267.78,42.68,29.64,1,1
160,38,895.96,376.95,50.62,36.21,1,1
160,39,771.33,224.23,50.85,43.86,1,1
160,41,732.81,562.87,56.06,54.38,1,1
160,42,874.31,348.82,42.25,34.96,1,1
160,43,843.92,598.80,52.58,51.75,1,1
160,44,728.44,564.10,53.47,57.32,1,1
160,46,395.07,442.72,39.59,33.26,1,1
160,47,389.61,405.51,41.56,40.03,1,1
160,50,312.07,43.93,55.42,71.26,1,1
161,19,935.04,331.88,59.72,47.90,1,1
161,34,1005.31,58.58,61.54,57.58,1,1
161,38,914.28,375.40,52.63,36.25,1,1
161,39,789.42,222.55,51.75,43.56,1,1
161,42,893.87,347.08,42.32,35.34,1,1
161,43,863.91,597.90,52.32,51.25,1,1
161,44,748.42,561.25,57.75,58.73,1,1
161,46,415.31,441.45,41.15,34.08,1,1
161,47,409.26,404.49,40.86,39.70,1,1
161,50,335.50,40.92,58.07,71.82,1,1
162,19,953.76,334.46,61.77,46.30,1,1
162,34,1024.35,59.24,63.81,57.83,1,1
162,38,936.02,377.42,50.35,35.63,1,1
162,39,807.81,223.21,48.96,43.62,1,1
162,42,912.99,348.82,42.50,35.06,1,1
162,43,884.44,600.52,52.89,51.08,1,1
162,44,769.88,563.20,57.63,59.36,1,1
162,46,435.71,444.48,39.26,33.99,1,1
162,47,430.25,407.03,40.60,38.95,1,1
162,50,359.80,41.54,57.01,72.47,1,1
162,51,417.49,86.67,63.23,63.98,1,1
163,19,975.19,333.55,60.78,48.50,1,1
163,34,1043.49,63.64,64.45,56.41,1,1
163,38,955.58,378.75,51.81,36.17,1,1
163,39,826.07,225.83,44.89,41.87,1,1
163,42,932.59,350.15,44.53,35.10,1,1
163,43,904.54,600.73,54.33,51.26,1,1
163,44,792.02,563.78,56.32,58.91,1,1
163,46,458.76,445.24,36.88,32.69,1,1
163,47,452.25,407.54,40.02,40.02,1,1
163,50,386.17,46.11,57.10,72.66,1,1
163,51,443.41,91.06,61.29,61.74,1,1
164,19,996.46,337.82,60.34,49.28,1,1
164,34,1063.96,64.36,66.55,55.95,1,1
164,37,836.93,270.10,51.99,36.01,1,1
164,38,975.01,383.41,52.91,34.87,1,1
164,39,844.86,227.49,48.25,46.56,1,1
164,42,951.49,354.39,46.00,35.72,1,1
164,43,923.81,600.16,54.30,50.19,1,1
164,44,812.28,564.40,55.34,56.28,1,1
164,46,478.35,448.61,36.48,31.10,1,1
164,47,475.48,413.05,36.34,36.87,1,1
164,50,411.61,45.16,58.93,76.61,1,1
164,51,466.59,90.80,63.22,63.17,1,1
164,52,36.29,169.51,60.66,41.63,1,1
165,19,1015.95,335.43,62.03,52.55,1,1
165,34,1090.95,62.15,68.98,54.57,1,1
165,37,856.51,267.25,53.26,37.66,1,1
165,38,994.03,383.30,55.00,37.39,1,1
165,39,864.82,221.40,52.82,50.35,1,1
165,42,972.66,353.55,46.67,36.73,1,1
165,43,944.63,604.72,55.93,50.62,1,1
165,44,832.50,568.54,55.56,57.96,1,1
165,46,496.87,453.37,36.64,31.18,1,1
165,47,494.12,414.92,37.35,39.03,1,1
165,50,441.59,35.55,56.84,77.60,1,1
165,51,490.79,82.78,62.76,64.03,1,1
165,52,59.65,159.88,59.84,44.98,1,1
166,19,1036.10,323.00,61.15,51.33,1,1
166,34,1110.09,52.90,69.15,52.26,1,1
166,37,876.19,254.67,48.15,37.35,1,1
166,38,1014.66,370.23,54.19,36.43,1,1
166,39,881.65,209.23,53.70,48.86,1,1
166,42,993.35,340.22,45.08,37.22,1,1
166,43,964.77,601.76,57.34,51.92,1,1
166,44,852.65,564.95,56.44,59.47,1,1
166,46,516.34,441.58,36.42,33.88,1,1
166,47,514.30,402.30,34.43,40.27,1,1
166,50,455.80,31.40,58.66,72.38,1,1
166,51,504.42,74.25,67.63,62.60,1,1
166,52,70.55,150.63,59.38,41.73,1,1
167,19,1054.06,323.02,61.67,50.02,1,1
167,34,1126.02,60.61,69.49,51.74,1,1
167,37,895.23,255.66,44.13,37.85,1,1
167,38,1029.92,368.30,56.45,36.87,1,1
167,39,897.65,212.81,54.67,46.65,1,1
167,42,1014.78,340.52,41.84,35.72,1,1
167,43,981.42,595.67,58.07,53.10,1,1
167,44,870.20,559.51,56.61,60.28,1,1
167,46,536.01,439.04,36.55,33.06,1,1
167,47,535.05,400.51,34.04,39.63,1,1
167,50,479.12,42.76,59.39,71.78,1,1
167,51,526.52,82.55,66.78,62.39,1,1
167,52,95.99,160.14,57.81,40.17,1,1
168,19,1074.80,336.07,61.35,46.52,1,1
168,34,1139.21,70.85,61.92,54.01,1,1
168,37,912.30,268.51,48.15,34.54,1,1
168,38,1052.73,377.94,55.37,34.98,1,1
168,39,917.18,224.69,53.92,47.16,1,1
168,42,1036.02,350.02,41.70,35.23,1,1
168,43,1003.41,600.84,58.64,51.25,1,1
168,44,891.58,566.00,58.79,58.87,1,1
168,46,559.21,445.47,34.74,31.59,1,1
168,50,508.27,53.75,57.90,70.43,1,1
168,51,551.13,98.45,65.91,57.51,1,1
168,52,128.13,171.14,55.66,38.98,1,1
169,19,1094.57,338.63,61.30,43.30,1,1
169,34,1167.81,76.02,65.18,50.79,1,1
169,37,934.89,270.49,44.77,32.71,1,1
169,38,1071.99,378.24,56.30,35.66,1,1
169,39,936.51,225.33,54.84,46.52,1,1
169,42,1060.82,350.50,38.16,33.85,1,1
169,43,1023.75,596.81,59.05,50.52,1,1
169,44,913.51,565.06,57.85,55.85,1,1
169,46,580.08,445.77,35.08,29.95,1,1
169,50,533.49,51.94,62.67,70.85,1,1
169,51,581.33,96.57,63.36,53.00,1,1
169,52,153.21,170.33,54.27,39.69,1,1
169,53,197.61,193.94,53.75,39.20,1,1
170,19,1117.66,336.95,60.66,42.45,1,1
170,38,1090.26,374.12,59.88,35.34,1,1
170,39,956.85,221.13,55.41,46.81,1,1
170,42,1077.97,346.79,42.61,34.12,1,1
170,43,1043.50,594.15,60.34,49.50,1,1
170,44,932.55,559.49,60.19,57.40,1,1
170,50,556.34,47.40,61.59,73.17,1,1
170,51,604.42,92.64,61.05,56.74,1,1
170,52,174.72,168.73,53.08,40.83,1,1
170,53,216.31,191.44,53.10,40.47,1,1
171,19,1139.32,335.94,60.15,43.26,1,1
171,36,1226.05,63.61,51.21,51.59,1,1
171,38,1111.09,376.26,61.68,35.45,1,1
171,39,978.29,221.06,53.72,47.63,1,1
171,43,1066.17,596.52,61.84,51.29,1,1
171,44,956.94,563.93,60.16,55.74,1,1
171,50,579.35,46.27,60.96,71.17,1,1
171,51,626.09,92.03,63.65,57.19,1,1
171,52,198.38,168.87,51.44,41.61,1,1
171,53,238.76,191.43,51.37,40.81,1,1
172,19,1160.97,337.70,61.11,43.03,1,1
172,36,1255.61,65.58,24.39,55.90,1,1
172,38,1137.62,378.00,57.27,35.03,1,1
172,39,998.84,221.67,50.99,42.02,1,1
172,43,1088.70,596.75,61.05,52.41,1,1
172,44,980.26,566.36,61.10,54.63,1,1
172,50,607.51,66.79,43.60,54.86,1,1
172,51,642.82,91.40,73.13,59.44,1,1
172,52,225.74,168.55,51.11,40.10,1,1
172,53,264.74,191.73,50.08,39.14,1,1
173,19,1183.89,339.68,60.27,41.81,1,1
173,38,1157.39,376.50,58.98,35.00,1,1
173,39,1024.15,221.91,51.58,50.43,1,1
173,43,1108.95,596.29,62.59,50.70,1,1
173,44,1002.15,564.73,61.94,53.93,1,1
173,50,634.92,59.31,51.47,64.21,1,1
173,51,678.70,89.52,65.89,59.39,1,1
173,52,251.95,168.30,49.69,40.42,1,1
173,53,290.70,191.43,47.51,40.19,1,1
174,19,1204.52,337.57,60.97,44.15,1,1
174,38,1182.48,377.37,55.31,31.66,1,1
174,43,1129.88,594.37,64.59,50.39,1,1
174,44,1022.35,564.34,63.91,53.02,1,1
174,46,687.50,442.87,33.17,33.35,1,1
